Empresa,Area,Ubicacion,Descripcion
Pina Inka E.I.R.Ltda,Agricultura / Pesca / Ganaderia,Extranjero,"Pina Inka E.I.R.Ltda. esta dedicada a la produccion de pina de calidad (Cayena Lisa, queremos incursionar en la produccion de la variedad Golden), nuestro objetivo satisfacer las necesidades de los consumidores con pina de calidad, estamos dedicados a la produccion de pina en fresco hace 5 anos. los campos de produccion estan ubicados en la selva de la Region Cusco."
Loveroses,Agricultura / Pesca / Ganaderia,Pichincha,Empresa Floricola
Agricola Lerjuez S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Nos dedicamos a la produccion de Banano
Tecno Roses S.A.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Tecno Roses S.A. es una empresa dedicada a la produccion y exportacion de flores, con segmente de mercado ruso bien definido, su trayectoria es de 14 anos en el mercado internacional y cuenta con fincas ubicadas en Tabacundo, Cayambe, Quinche y proximamente en Calacali."
Agroalimentar Cia Ltda,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa comercializadora de insumos para el sector agropecuario
Parque del Quinde,Agricultura / Pesca / Ganaderia,Pichincha,Parque Del Quinde : Ubicado en Nanegalito via Calacali la Independencia km 54.
Floricola La Rosaleda,Agricultura / Pesca / Ganaderia,Pichincha,Productora y exportadora de rosas cortadas
CORPORACION LANEC S.A.,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Grupo Camaronero, Agricola e Industrial"
Sulagro S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa Agricola, Bananas organicas."
Ec-bananas.com,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos especialistas en propagacion vegetal por medio de cultivo de tejidos, por germinacion de semilla y por enraizamiento de esquejes. Tambien ofrecemos los servicios de propagacion meristematica de sus cultivos. Complementamos esta actividad con el endurecimiento y aclimatacion del material meristematico y con la produccion de plantulas o pilones, plantas de pote para la jardineria, floricultura y la produccion agricola."
EcoAgro S.A.,Agricultura / Pesca / Ganaderia,"Montecristi, Manabi","EcoAgro S.A. es una empresa que se dedica a la produccion y venta de fertilizantes foliares - con enfasis en elementos menores - y reguladors fisologicos para todos los cultivos de la agricultura ecuatoriana. Nos proponemos liderar acompanamiento a los agricultores mediante asistencia tecnica, capacitacion y calidad de productos."
Expofruth,Agricultura / Pesca / Ganaderia,Pichincha,"La empresa se dedica a la comercializacion de frutas y tuberculos en la localidad de Santo Domingo de los Tsachilas, los cuales son vendidos localmente o exportados a otros paises. Ubicada en la Via Puerto Limon"
Granja Avicola El pORVENIR,Agricultura / Pesca / Ganaderia,Pichincha,Crianza de aves de corral (pollos)
Ecoflor,Agricultura / Pesca / Ganaderia,Pichincha,Empresa de compras para Ecuador de flor y Follaje
Corpecologico,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Somos una empresa que se dedica a la Agricultura Sustentable y Ecologia.
Incubandina,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua",Incubandina S.A. Es una empresa ubicada en la ciudad de Ambato con centros de produccion en las provincias de Cotopaxi y Los Rios esta inmersa en el esfuerzo avicola. Ofrece lineas genetica avicolas para los diferentes objetivos productivos de la industria.
Tropical Packing Ecuador S.A.Tropack,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Empresa dedicada a la exportacion de Tilapia, Ser la mas eficiente empresa procesadora de productos de tilapia de America a traves de la vivencia diaria de nuestros valores, alcanzando los mas altos niveles en seguridad y calidad alimentaria, aprovechamiento de materia prima, servicio al cliente, y gestion de riesgos."
Punto Verde S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nuestra Empresa Somos una empresa ubicada en Guayaquil - Ecuador, con 15 anos en el negocio de agroquimicos. Tenemos a disposicion cloruro de potasio, sulfato de potasio, nitrato de potasio, sulfato de magnesio Para venta directa desde fabrica igualmente todo tipo de pesticidas y fertilizantes foliares y edaficos para uso agricola, excelentes precios y entrega inmediata. Agricultura Sustentable - (Organica + quimica) Grupo Objetivo: - Empresas medianas de distribucion de agroquimicos, grupos agricolas (productores y asociaciones), Mercados organicos. Valor agregado: - Respaldo tecnico, comercial y publicitario."
Human,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Importante Empresa del sector Floricola reconocida en el mercado internacional por mas de 10 anos. Fincas en Tabacundo y Pedro Vicente Maldonado.
"Camaronera del Pacifico, Pacimar S.A.",Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nuestra empresa pertenence a un grupo economico camaronero dedicado a la produccion de camaron para exportacion, con granjas camaroneras ubicadas en la isla Puna y en la zona de la costa."
Plantaciones Malima Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Paute, Azuay",Plantaciones Malima Cia. Ltda es una empresa que se dedica a la exportacion de flores.
ProGardens,Agricultura / Pesca / Ganaderia,Pichincha,"Diseno,planificacion, ejecucion y mantenimiento de areas verdes en general."
Procesadora y Exportadora de Camaron CamaronExport C. Ltda.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Prestigiosa Empacadora y Exportadora de Camaron Camaron Export ofrece los Servicios de Compaking, pelado, Descabezado, etc. proceso de excelente calidad."
Productos Ecuapez,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Es una Empresa dedicada al procesamiento, empaque y distribucion de pescados y mariscos, con 30 anos en el mercado nacional. Contamos tambien con nuestro propio restaurante en el que se ofrece gran variedad de comida costena y gourmet."
Agro San Alfonso -Glamour-,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Somos una de las mas importantes empresas dedicada a la produccion y exportacion de las mejores variedades de Rosas.
Masuq s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la exportacion de frutas al exterior
Sabrostar fruit Company S.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Sabrostar fruit Company S.A! Es una empresa nueva en el mercado se dedica a exportar productos agricolas en especial banano,pina, o rito, y platano a todo el mundo"
ORODELTI S.A.,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas",Empresas Siguenza Vintimilla es una empresa mediana dedicada a la produccion agricola e industrial con amplia trayectoria en el mercado nacional.
Sumiavicola Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Importador y Distribuidor de productos veterinarios
South Pacific Seafood S.A. SOPASE,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","South Pacific Seafood S.A. SOPASE, es una compania legalmente constituida en el Ecuador, se dedica principalmente al procesamiento, empacado, y venta de productos de la pesca."
Rozum,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Importadora y Distribuidora de productos veterinarios a nivel nacional
Servijunior S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Ventas al por mayor de productos de la pesca
Servicios Profesionales y Agroquimicos Serproagro S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Nos dedicamos a la venta al por mayor y menor de insumos agricolas; asi mismo brindamos asesorias para la mejora de su cultivo.
Unidad Nacional de Almacenamiento,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa publica ecuatoriana, que contribuye al efectivo funcionamiento del mercado agropecuario, a traves de actividades economicas de almacenamiento, administracion, comercializacion y distribucion; aportando a la soberania alimentaria, al cambio de la Matriz Productiva y al Buen Vivir del pais."
Tropicalagro S:A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada ala produccion Agricola y exportacion de banano Organico con mas de 20 anos de trayectoria en el mercado Nacional e Internacional.
CENTRO AGRICOLA CANTONAL DE RUMINAHUI,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha",CENTRO AGRICOLA CANTONAL DE RUMINAHUI
ECUADORIAN SHRIMP CIA TDA.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",EXPLOTACION DE CRIADEROS DE CAMARON
Agroservicios&Asociados S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Mejorar la competitividad y bienestar de nuestros productores en el area agropecuaria con procesos de generacion - agregacion de valor, brindando un servicio de transferencia de tecnologia integral."
Agrigenetic,Agricultura / Pesca / Ganaderia,"Mejia, Pichincha","Somos una empresa importadora y comercializadora de productos de material genetico e insumos de calidad para el sector ganadero, que satisface las necesidades del mercado ecuatoriano, en un marco rentable."
CARAVELA COFFEE,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Comercializacion de productos Agricolas, tambien se ofrece analisis de calidad de cafe, se compra cafe Ecuatoriano para aperturar el mercado internacional"
BRIGMANY,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos un grupo empresarial dedicado a la labor agricola, ganadera y bananera."
QUITO INORFLOWERS TRADE,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","Somos una empresa Floricola dedicada a la Produccion y comercializacion de Rosas, con presencia en el mercado Europeo y Norteamericano, ofertando rosas con los mejores indices de calidad y amplia gama de colores."
Agroflora,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una empresa que se dedica a la produccion y exportacion de rosas a todo el mundo, con mas de 30 anos en la industria floricola."
CORPOSUCUMBIOS,Agricultura / Pesca / Ganaderia,"Lago Agrio, Sucumbios","CORPOSUCUMBIOS entidad adscrita al GADPS proyectos productivos, dedicada al apoyo al sector productivo de la Provincia de Sucumbios .manejo de Planta de Balanceado"
Zapad Vostok,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Empresa Floricola, productora y exportadora de rosas, ubicada en Tabacundo"
Monsanto,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Monsanto es una empresa global, dedicada 100% a la agricultura y a desarrollar tecnologia en beneficio de miles y millones de agricultores alrededor del mundo. Nos mantenemos permanentemente atentos a sus necesidades para poder ofrecerles soluciones que les permitan incrementar la productividad y el rendimiento de sus cultivos."
ALIMENTOS SNOB,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Grupo Agro industrial fundado el 6 de noviembre de 1980 dedicado a la elaboracion de vegetales y frutas en conserva .
ALCOPALMA,Agricultura / Pesca / Ganaderia,"Santo Domingo, Santo Domingo de los Tsachilas",Empresa dedicada al cultivo y extraccion de aceite de palma.
DVS FRUTAS S.A,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Somos un grupo empresarial de Chile con oficinas en la ciudad de Machala, Provincia de El Oro. Estamos dedicados a las Exportaciones de insumos y productos para la Agroindustria"
LABRANDO ECUADOR,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","Empresa que se dedica a la importacion, venta y comercializacion de maquinaria agricola, repuestos, brinda servicio tecnico, mantenimiento y otros , somos parte del Grupo Alvarado que tienen mas de 50 anos de experiencia en el mercado con nuestra empresa principal Importadora alvarado que vende repuestos de todo tipo de autos somos distribuidores exclusivos de la marca Sonalika International de la India, nuestros principales productos son tractores de 110HP, 90 HP, 60HP, 26HP, ademas contamos con una amplia gama de repuestos, contamos con un taller movil para antender los requerimientos de nuestros clientes donde se encuentren ubicados los tractores."
Servicios Analiticos Agrolab-Comapany Ecuador S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Representacion de laboratorio Holandes en el pais.
FOLIGRIN,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","* Organizacion en expansion con una cultura de innovacion que revoluciona el negocio agroindustrial, enfocada el mejoramiento de la produccion y control de plagas de forma amigable con el medio ambiente."
CONTINENTAL ROSES TECNOFIL,Agricultura / Pesca / Ganaderia,"Mejia, Pichincha","CONTINENTAL ROSES CON 10 ANOS EN EL MERCADO EXPORTANDO FLORES, UBICADA EN LA CIUDAD DE MACHACHI CAMINO VIEJO KM 2 1/2 DESEA INCORPORAR PERSONAL CON EXPERIENCIA."
CARAVELA COFFEE,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Comercializacion de productos Agricolas, tambien se ofrece analisis de calidad de cafe, se compra cafe Ecuatoriano para aperturar el mercado internacional"
QUITO INORFLOWERS TRADE,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","Somos una empresa Floricola dedicada a la Produccion y comercializacion de Rosas, con presencia en el mercado Europeo y Norteamericano, ofertando rosas con los mejores indices de calidad y amplia gama de colores."
LABRANDO ECUADOR,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","Empresa que se dedica a la importacion, venta y comercializacion de maquinaria agricola, repuestos, brinda servicio tecnico, mantenimiento y otros , somos parte del Grupo Alvarado que tienen mas de 50 anos de experiencia en el mercado con nuestra empresa principal Importadora alvarado que vende repuestos de todo tipo de autos somos distribuidores exclusivos de la marca Sonalika International de la India, nuestros principales productos son tractores de 110HP, 90 HP, 60HP, 26HP, ademas contamos con una amplia gama de repuestos, contamos con un taller movil para antender los requerimientos de nuestros clientes donde se encuentren ubicados los tractores."
Servicios Analiticos Agrolab-Comapany Ecuador S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Representacion de laboratorio Holandes en el pais.
FOLIGRIN,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","* Organizacion en expansion con una cultura de innovacion que revoluciona el negocio agroindustrial, enfocada el mejoramiento de la produccion y control de plagas de forma amigable con el medio ambiente."
CONTINENTAL ROSES TECNOFIL,Agricultura / Pesca / Ganaderia,"Mejia, Pichincha","CONTINENTAL ROSES CON 10 ANOS EN EL MERCADO EXPORTANDO FLORES, UBICADA EN LA CIUDAD DE MACHACHI CAMINO VIEJO KM 2 1/2 DESEA INCORPORAR PERSONAL CON EXPERIENCIA."
OQS Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","OQS Ecuador & Colombia es una empresa enfocada al aseguramiento de calidad de flores para los distintos mercados a nivel mundial. Desde sus inicios en 2010, somos representantes de calidad de prestigiosas empresas importadoras de flores de varios paises, quienes depositan su confianza por el alto analisis tecnico y experiencia profesional con que contamos y ademas reconocidos en el medio floricultor."
Agroflora,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una empresa que se dedica a la produccion y exportacion de rosas a todo el mundo, con mas de 30 anos en la industria floricola."
CORPOSUCUMBIOS,Agricultura / Pesca / Ganaderia,"Lago Agrio, Sucumbios","CORPOSUCUMBIOS entidad adscrita al GADPS proyectos productivos, dedicada al apoyo al sector productivo de la Provincia de Sucumbios .manejo de Planta de Balanceado"
Edkard,Agricultura / Pesca / Ganaderia,"Machala, El Oro",La empresa Edkard se encuentra ubicada en el km 2.5 via a pasaje .
Queen Corporation S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa Internacional dedicada a la comercializacion y exportacion de bienes agropecuarios y bienes de consumo masivo a nivel mundial.
Equinoccio Vegetal EQVEGETAL Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada al cultivo y a la produccion de vegetales varios. Se dedica tambien a la exportacion de vegetales a mercados internacionales como EEUU.
SERVICIOS Y REPRESENTACIONES MISELMA S.A.,Agricultura / Pesca / Ganaderia,"Pedro Moncayo, Pichincha","SERVICIOS Y REPRESENTACIONES MISELMA, es una empresa dedicada al cultivo y deshidratacion de diversas frutas y verduras, comercializando nuestros productos s nivel nacional e internacional."
Servicio Integral para la Industria Alimenticia SIPIA S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa Industrial ubicada en el Sector de Puembo, en la provincia de Pichincha; dedicada a la venta al por mayor y menor de conservas y otros alimentos enlatados."
SQM ECUADOR S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","PERTENECE AL GRUPO SQM S.A., EMPRESA PRODUCTORA MULTINACIONAL CHILENA, EN ECUADOR SE DEDICA A LA IMPORTACION Y DISTRIBUCION AL POR MAYOR DE FERTILIZANTES."
SMITH TRADING COMPANY EIRL EIRL,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Smith Trading Company es una empresa dedicada a la exportacion de productos del mar peruano de la mas alta calidad, para los mercados de Europa, Norte America y Asia. Nos especializamos en productos congelados, sin embargo le podemos ofrecer algunos productos deshidratados asi como tambien frescos; dependiendo de cual sea su destino."
AGROTORCA S.A.,Agricultura / Pesca / Ganaderia,"Santo Domingo, Santo Domingo de los Tsachilas","Agricultura Tropical Torres Castro somos una empresa dedicada al cultivo, manejo, venta y exportacion de pina MD2 con mas de 10 anos de experiencia en el campo agricola."
BAMBOO EXPORT S.A.,Agricultura / Pesca / Ganaderia,"Milagro, Guayas","BAMBOO EXPORT S.A. BAMPORT es una empresa Agroindustrial dedicada al cultivo de Cana de Azucar, Banano y Cacao, estamos comprometidos con el bienestar y calidad de vida de nuestros trabajadores, el desarrollo de la comunidad y la conservacion del medio ambiente"
Flumpork EC,Agricultura / Pesca / Ganaderia,"Montalvo, Los Rios","La empresa Flumpork EC Cia.Ltda se construye con el proposito de garantizar el desarrollo y comercializacion de cerdos de raza con un excelente cuidado veterinario, estandares de inocuidad y calidad en granja. Asi mismo cree en la vision del gobierno nacional y se alinea al cambio en la matriz productiva, realizando con este proyecto su aporte a la diversificacion dentro de una zona considerada netamente agro, generando desarrollo local al canton Montalvo y la Provincia de Los Rios."
Jorge Velastegui Santillan,Agricultura / Pesca / Ganaderia,"Esmeraldas, Esmeraldas",Compra y venta de mariscos y pesca blanca
Jorge Velastegui Santillan,Agricultura / Pesca / Ganaderia,"Esmeraldas, Esmeraldas",Compra y venta de mariscos y pesca blanca
Asociacion Rancheros del Norte,Agricultura / Pesca / Ganaderia,"Tulcan, Carchi",Es una Asociacion dedicada a la produccion y comercializacion de productos agropecuarios.
Flumpork EC,Agricultura / Pesca / Ganaderia,"Montalvo, Los Rios","La empresa Flumpork EC Cia.Ltda se construye con el proposito de garantizar el desarrollo y comercializacion de cerdos de raza con un excelente cuidado veterinario, estandares de inocuidad y calidad en granja. Asi mismo cree en la vision del gobierno nacional y se alinea al cambio en la matriz productiva, realizando con este proyecto su aporte a la diversificacion dentro de una zona considerada netamente agro, generando desarrollo local al canton Montalvo y la Provincia de Los Rios."
Empresa Camaronera,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empacadora y exportadora de Camaron
FARMACELLS CIA LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","VENTA, COMERCIALIZACION Y DISTRIBUCION DE PRODUCTOS VETERINARIOS, SEMEN BOVINO Y SOFTWARE PARA GANADERIAS"
GOLDENFOREST S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","GOLDENFOREST S.A., es una firma privada calificada radicada en Ecuador que se especializa en el cultivo, explotacion y comercializacion de plantaciones forestales, debidamente regulada y con todas las certificaciones al dia emitidas por los organos de control de esta industria."
AGRICOLA HARVEST&LYN,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha","ASESORAMIENTO EN CAMPO DE CULTIVOS DE CICLO CORTO, VENTA Y DISTRIBUCION DE PRODUCTOS AGRICOLAS AMIGABLES CON EL MEDIO AMBIENTE, CONSTRUCCION DE INVERNADEROS Y SISTEMAS DE RIEGO."
DELICAMARONERA SA,Agricultura / Pesca / Ganaderia,"Naranjal, Guayas","Empresa del Sector Camaronero, ubicada en Naranjal, parroquia Taura, sector Montanita. Junta a la Hacienda Fredy Lapenti. Inicio de Actividades diciembre 2017."
Zulac SA,Agricultura / Pesca / Ganaderia,"Ibarra, Imbabura","Industria lactea, especializada en quesos maduros de leche de vaca, presencia en el mercado por mas de 25 anos y proveedor de las principales cadenas de supermercados del pais."
FrescoEcuador,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa Ecuatoriana dedicada a la venta al por mayor de toda clase de insumos agricolas (fertilizantes, herbicidas, enraizadores, insecticidas, hormonas, biologicos) para cultivos."
Valtimgna S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa industrial domiciliada en el canton Guayas dedicada a la elaboracion y comercializacion al por mayor y menor de la Harina y Aceite de pescado
NATLUK S.A.,Agricultura / Pesca / Ganaderia,"Playas, Guayas",EMPACADORA Y EXPORTADORA DE PRODUCTOS DE MAR.
RASAMFISH S.A,Agricultura / Pesca / Ganaderia,"Manta, Manabi","EMPRESA DEDICADA A LA COMPRA Y VENTA DE PRODUCTOS DEL MAR, UBICADA EN EL KM 4 1/2 VIA MANTA MONTECRISTI, ENTRANDO POR EL ANTIGUO SECAP CIUDADELA LA PRADERA"
Amitec SA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa dedicada a la fabricacion de componentes estructurales y materiales prefabricados para obras de construccion o de ingenieria civil de hormigon: losetas, losas, baldosas, ladrillos, bloques, planchas, paneles, laminas, tableros, canos, tubos, postes, etcetera para la industria agricola, pesca o ganaderia."
Banaquilsa S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nueva compania dedicada a la produccion y exportacion de Banano, con expectativas de expansion en el mercado Ecuatoriano y amplia experiencia en inversiones."
CUENTAS EN PARTICIPACION LANGOSTIORO- COODAESVIR,Agricultura / Pesca / Ganaderia,"Machala, El Oro",Somos una empresa Privada dedicada a la Explotacion de criaderos de camaron
AGRICOLA VICFAR SA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","PRODUCTORA AGRICOLA, ESPECIALIZADA EN EL CULTIVO DE BANANO, UBICADA EN QUEVEDO PROVINCIA DE LOS RIOS, CON OFICINAS DE ADMINISTRACION EN LA CIUDAD DE GUAYAQUIL."
Fitogreen Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Camilo Ponce Enriquez, Guayas","Fitogreen Compania Limitada, se constituyo en el ano 2005, esta conformado su cuerpo directivo por tres socios, quienes acumulan una experiencia de mas de 25 anos en el mercado de los agroquimicos."
Camaronera Agromarina,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Somos una empresa camaronera con mas de 40 anos de Experiencia en Area de Produccion de Camaron.
EUROFISH S.A,Agricultura / Pesca / Ganaderia,"Manta, Manabi","Eurofish S.A., fue creada el 12 de julio de 1998 y comenzo su produccion de lomos congelados precocidos de atun en Septiembre de 1999."
EXPORTADORA DE BANANO AURUMAGRI S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","exportadora de banano estructuras comerciales y de produccion en Ecuador, con anos de experiencia en la, comercializacion y exportacion de platanos de alta calidad, cuyo objetivo y filosofia es entregar los mejores platanos al mercado mundia"
Camaronera Agromarina,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Somos una empresa camaronera con mas de 40 anos de Experiencia en Area de Produccion de Camaron.
Industrial Pesquera Junin(JUNSA),Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa pesquera dedicada a la produccion, comercializacion y exportacion de harina de pescado. Nos constituimos legalmente desde el ano 1984, siendo nuestro domicilio principal Chanduy canton Santa Elena."
Ultranegos s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la produccion agricola.
Glavonisa SCC,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Explotacion comercial de palma aceitera
Ecualand,Agricultura / Pesca / Ganaderia,Pichincha,Exportadora y productora de flores
Dupocsa,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Somos una empresacon 30 anos de experiencia, dedicada a la satisfaccion de la necesidades de nuestros clientes, a traves de la produccion y comercializacion de productos y servicios de alta calidad para la agricultura, operando nuestros procesos productivos con seguridad laboral y responsabilidad al medio ambiente."
Sociedad Ecuatoriana de Biotecnologia,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","La compania Sociedad Ecuatoriana de Biotecnologia (SEBIOCA C.A.) es una Biofabrica de produccion y comercializacion de plantas meristematicas de banano, maderables, ornamentales y otras especies vegetales"
Pescayo S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Pescayo S.A. es una empresa eficiente y eficaz, que cuenta con un sistema de siembra y cosecha de camaron altamente controlado que nos permite tener niveles de productividad a nuestra maxima capacidad instalada. Los sistemas de distribucion y entrega en frio, hacia las empacadoras, hacen que nuestro producto se mantenga fresco y sano hasta llegar al lugar de acopio. El control sanitario y bilogico en el proceso de cria del camaron nos permiten tener una talla preferencial en los mercados nacionales."
Biosuper S. A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Actividades Explotacion de Criaderos de Camarones (Camaronera)
Banalcarsa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Tenemos 10 anos en el mercado,producimos banano de exportacion y nos estamos ampliando a otras ramas de la agroproduccion con fines de exportacion.Somos una empresa joven en pleno crecimiento."
BioBox SA,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","BIOBOX SA es un laboratorio que produce plantas IN VITRO ( meristematicas)de varias especies, entre estas esta el banano. El Laboratorio esta en la ciudad de Ambato y tambien tiene un vivero en Vinces de donde se distribuye la planta a los compradores"
Jorcorp S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa dedicada a la exportacion de fruta al Cono Sur desde hace mas de 35 anos. El objetivo es mantener un mercado solido de colocacion de fruta; fortaleciendo las relaciones con los clientes, tanto internos como externos."
Foundcorp S.A.,Agricultura / Pesca / Ganaderia,Guayas,Foundcorp S.A. se dedica a la comercializacion y produccion de banano y venta de maquinaria como bombas y motores para el area agricola.
Alfa riego,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nuestra empresa se dedica a actividades vinculadas al sector agropecuario, brindando servicios de asesoramiento agropecuario en general, capacitacion, ventas y ejecucion de obras como Diseno de Jardines, instalacion de Sistemas de riego para Fincas, Haciendas o residencial."
Grupo Vegaflor,Agricultura / Pesca / Ganaderia,Pichincha,El grupo Vegaflor es una Empresa Floricola que se dedica al cultivo y exportacion de flores frescas de exportacion.
Dinorder S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","La Empresa es Productora, comercializadora y exportadora de Banano. Nuestro Objetivos es comprometernos en su seguridad y desarrollo personal y profesional del Equipo que se integra a laborar, tiene anos de su creacion por lo que goza de estabilidad en el Mercado Nacional e Internacional"
Pronaca,Agricultura / Pesca / Ganaderia,Pichincha,"Compania de Consumo Masivo, siendo la primera empleadora a nivel nacional,su filosofia es alimentar bien, generando desarrollo en el sector agropecuario de acuerdo a nuestros principios y valores."
Kemble Peru,Agricultura / Pesca / Ganaderia,Tungurahua,"Comercializadora de productos pesqueros a mercados como Europa, America, Asia."
Abiorg - Abono Biologico Organico,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas","Empresa dedicada a la actividad agricola, importacion, exportacion, comercializacion. Fabricamos mezclas fisicas para todo tipo de suelos."
Andean Growers,Agricultura / Pesca / Ganaderia,Pichincha,Empresa agroexportadora de todo tipo de flores frescas estara iniciando operaciones en EcuadorR
Agribusiness Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Agronegocios y Tecnologia AGRIBUSINESS ECUADOR CIA. LTDA., es fundada en julio del 2008 con el objetivo de generar y difundir informacion tecnica y comercial relevante en el ambito agropecuario, a traves de varios conceptos, tanto digitales, visuales e impresos, los cuales se constituyan en un aporte importantisimo a las actividades diarias de produccion de los empresarios agropecuarios."
Agrodi S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Somos una empresa de la Industria Avicola. Dedicada a la venta por mayor de aves de corral y de productos carnicos.
