Empresa,Area,Ubicacion,Descripcion
Invernaderos Bonanza,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","Trabajamos en equipo para prdoucir y comercilizar frutos frescos de la mas alta calidad, para los mercados de norte America y Japon; creando fuentes de empleo y cuidando el medio ambiente.Todos los mienmbros de nuestro equipo estan altamente calificados y han hecho que cada aspecto de nuestra operecion sea tremendamente efectiva. Nos orgullecemos de nuestros producto, nuestro equipo y nuestras oficinas. Nuestra gente es eficiente, puntual y determinada a darle a nuestros clientes el trato de primer nivel que se merecen."
"El Cerrito, S. de P.R. de R.L.",Agricultura / Pesca / Ganaderia,"San Francisco del Rincon, Guanajuato","Somos una empresa agricola que contribuye al bienestar de la poblacion mexicana a traves de productos saludables para el consumo humano en el ramo de: produccion de papa, brocoli, cebollas, maiz amarillo y blanco."
AGROALTEZA SPR DE RL DE CV,Agricultura / Pesca / Ganaderia,"San Luis de la Paz, Guanajuato","SOMOS UNA EMPRESA MEXICANA Y PERTENECEMOS AL SECTOR AGRICOLA, SIENDO NUESTRA PRINCIPAL ACTIVIDAD LA SIEMBRA Y COSECHA DE DISTINTO TIPOS DE HORTALIZAS."
AGRICOLA LA CUARTA ESTACION,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa",
Troya Digital Printing,Agricultura / Pesca / Ganaderia,"Naucalpan de Juarez, Estado de Mexico",Tu opinion le importa a millones de personas. Evalua esta empresa de forma anonima
INSUMOS NITROGENADOS S.A DE C.V,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","Empresa comprometida con nuestros clientes y proveedores para estar en la perdurabilidad y competitividad de nuestro sector, nos guian valores fundamentales como lo es el brindar un buen servicio, con eficiencia, calidad y transparencia."
CHULA BRAND MEXICO,Agricultura / Pesca / Ganaderia,"San Pedro Garza Garcia, Nuevo Leon","Somos una Empresa dedicada principalmente a la Produccion y Exportacion de Papaya Maradol en la Zona de Veracruz, y Pina Miel en la Zona de Tecoman, Colima."
JARDIN DEL CUBILETE,Agricultura / Pesca / Ganaderia,"Silao de la Victoria, Guanajuato","SOMOS UN VIVERO CON MAS DE 65 ANOS EN EL MERCADO, SIENDO UNO DE LOS VIVEROS MAS EMBLEMATICOS DE LA REGION. NOS DEDICAMOS A LA PRODUCCION, VENTA, Y DISTRIBUCION DE PLANTAS ORNAMENTALES Y PASTO EN ROLLO."
Frescos de Valle,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato",Realizamos la exportacion directa de todos los productos de hortaliza que resulten de facil comercializacion incrementando las opciones para los productores agricolas. OBJETIVO: Ser una fuente de trabajo que permita a sus trabajadores encontrar una oportunidad de llevar el sustento a sus familias.
GUAYMAS PROTEIN,Agricultura / Pesca / Ganaderia,"Guaymas, Sonora",
PROVEEDORA AGRICOLA DE TECOMAN SA DE CV,Agricultura / Pesca / Ganaderia,"Tecoman, Colima","PROVEEDORA AGRICOLA DE TECOMAN es una empresa dedicada a la venta de agroquimicos, fertilizantes y asesoria personalizada por parte de nuestros expertos en campo."
Productora de Huevo Santa Rita (MrEgg),Agricultura / Pesca / Ganaderia,"Tehuacan, Puebla",Ambiente de trabajo
MAYAKAN,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF",
Champinones San Miguel SA,Agricultura / Pesca / Ganaderia,"Cuajimalpa de Morelos, Ciudad de Mexico DF","Agroindustria dedicada al cultivo, cosecha, empaque, distribucion y venta de champinones frescos y enlatados"
Agrydem,Agricultura / Pesca / Ganaderia,"Jesus Maria, Aguascalientes",Servicios de Venta y Renta de Drones para la agricultura.
VERY BERRY SWEET SA DE CV,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","Empresa agricola dedicada a la produccion de berries en el estado de jalisco, en el area de Tala, Con oficinas administrativas en Guadalajara. Estamos buscando gente joven con talento y con muchas ganas de crecimiento profesional."
AGROINDUSTRIA FRUTOS DE ORO,Agricultura / Pesca / Ganaderia,---,"AGROINDUSTRIA FRUTOS DE ORO S.A.C., es una empresa lider del sector Agroindustrial que se dedica a la exportacion de Mango, palta, uva, arandanos, dirigida a los mercados Europeos, Asiaticos y Norteamericanos, cumpliendo los parametros y expectativas de nuestros principales clientes, asegurando la rentabilidad de nuestro equipo de trabajo mediante la implementacion de herramientas como el uso de alta tecnologia asi como la promocion y el desarrollo de nuestro factor humano."
FEMEXPALMA,Agricultura / Pesca / Ganaderia,"Centro, Tabasco","FEDERACION QUE AGRUPA Y REPRESENTA LOS DOS PRIMEROS ESLABONES DE LA CADENA DE ACEITE DE PALMA, PALMICULTORES Y EXTRACTORES; EXISTE PARA DEFENDER LOS INTERESES DEL SECTOR Y GENERAR ESTRATEGIAS QUE PERMITAN EL DESARROLLO SUSTENTABLE DEL CULTIVO EN MEXICO"
Grupo Integral De Servicios Fitosanitarios ENA SA de CV,Agricultura / Pesca / Ganaderia,"Texcoco, Estado de Mexico","Somos una empresa Socialmente Responsable que realiza analisis agroalimentarios con calidad y oportunidad,esto nos lleva a ser reconocidos a nivel nacional e internacional por nuestra alta competitividad."
Comercializadora y Transportes ADE,Agricultura / Pesca / Ganaderia,"San Juan del Rio, Queretaro","Empresa que cuenta con atencion en la zona de san Juan del rio, Se dedica al transporte de productos utilizados para la alimentacion de los ganados ovinos, porcionos, vacunos"
SOOTECSA SA DE CV,Agricultura / Pesca / Ganaderia,"Jesus Maria, Aguascalientes",Tu opinion le importa a millones de personas. Evalua esta empresa de forma anonima
RIVERA GROUP,Agricultura / Pesca / Ganaderia,"Iztapalapa, Ciudad de Mexico DF",Empresa mexicana especializada en la distribucion y comercializacion de pescados y mariscos en la ciudad de Mexico a hoteles y restaurantes asi como a cadenas de super mercados
Los Cabos Landscaping,Agricultura / Pesca / Ganaderia,"Los Cabos, Baja California Sur","Los Cabos Landscaping es una empresa dedicada al diseno,construccion y mantenimiento de areas verdes, incluyendo sistemas de riego con la mas alta calidad y eficiencia. Contamos con un equipo multidisciplinario que incluye arquitectos, ingenieros agronomos, biotecnologos, biologos y jardineros capacitados con mas de 5 anos de experiencia en la zona de Los Cabos y sus alrededores."
Provive Comunidades que Renacen,Agricultura / Pesca / Ganaderia,"Mexicali, Baja California","Mediante la implementacion de su programa de regeneracion urbana y social, Provive implementa actividades para prevenir el deterioro fisico y social. Esto motivo la formacion en 2013 de la Fundacion Tu + Yo para permitir alianzas para las comunidades donde Provive implementa sus programas."
CONTROLADORA SANTA ANA,Agricultura / Pesca / Ganaderia,"Izucar de Matamoros, Puebla",
Ganadera Gilio del Norte SA de CV,Agricultura / Pesca / Ganaderia,"Canatlan, Durango","Nuestra mision es ser lideres en el marcado agropecuario a traves de satisfacer y superar las necesidades de nuestros clientes ofreciendoles maquinaria eficiente y de alta tecnologia, opciones de desarrollo para sus negocios y un servicio de calidad, ademas estamos comprometidos con nuestro personal con la mejora continua y con el ambiente."
Clinica Veterinaria Jungla,Agricultura / Pesca / Ganaderia,"Merida, Yucatan","Clinica Veterinaria, en perros, gatos y animales no convencionales, servicios veterinarios, vacunas, desparasitaciones, servicios de estetica canina, banos, accesorios, alimentos, farmacia etc."
"Quimical, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Mexicali, Baja California",Vision:
MINALEZA,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Somos una Empresa que comercializa melaza de cana de azucar conjugada y polimerizada. El proceso patentado a nivel mundial que se utiliza para modificar su estructura molecular, induce en el aparato digestivo de las distintas especies en las que puede utilizarse, una alta liberacion y posterior potencializacion de energia proporcionando condiciones optimas para un mayor y mejor desarrollo"
TILAPIA LAKE FARM,Agricultura / Pesca / Ganaderia,"Tuxtla Gutierrez, Chiapas",
Prot Ave SA De CV,Agricultura / Pesca / Ganaderia,"Ecatepec de Morelos, Estado de Mexico",La empresa Prot Ave es lider en la venta de materia prima base para alimentos para ganado
INJERTOS DE COLIMA SA DE CV,Agricultura / Pesca / Ganaderia,"Colima, Colima",
VIVERO EL ESCORIAL S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Monterrey, Nuevo Leon","EMPRESA DEL SECTOR AGRO INDUSTRIAL, SOMOS EL VIVERO DE MAYOR PROYECCION Y DESARROLLO DE LA REGION , PRODUCIMOS Y COMERCIALIZAMOS PLANTAS ORNAMENTALES, TAMBIEN PRODUCIMOS ARBOLES NATIVOS , VENTA DE PASTO EN ROLLO."
Agricola GAB,Agricultura / Pesca / Ganaderia,"Ahome, Sinaloa",
"Sicar, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Colima, Colima","Somos una empresa dedicada principalmente a la Produccion, Empaque y Distribucion de limon mexicano, limon persa y coco. Contamos con mas de 20 anos de experiencia, la cual nos ha convertido en una de las empresas mas importantes dentro de nuestro sector a nivel mundial. Somos proveedores de los principales supermercados en Mexico y USA. Estamos dia a dia sacando lo mejor de nosotros para !seguir creciendo juntos!."
Huertas Rivas,Agricultura / Pesca / Ganaderia,"Uruapan, Michoacan",Ambiente de trabajo
Cajeme Productos Pecuarios,Agricultura / Pesca / Ganaderia,"Cajeme, Sonora","Empresa del sector avicola, es productora y comercializadora de huevo para plato (consumo humano), localizada en Ciudad Obregon, Sonora. Cuenta con sucursales en BCS"
Agrosemillas,Agricultura / Pesca / Ganaderia,"Acatzingo, Puebla",Empresa con 10 anos de experiencia en el mercado nacional dedicada a la comercializacion de Agroquimicos y semillas para siembra.
Central Acuicola SA de CV,Agricultura / Pesca / Ganaderia,"Merida, Yucatan","-Produccion, Desarrollo y Comercializacion Nacional e Internacional de Tilapia -Distribucion de Alimentos para peces y camarones"
Equipos de Ordena Riala y Mas S de RL de CV,Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes","Somos una empresa lider en la region, distribuidora de equipos para ordeno Boumatic. Pero tambien nos dedicamos a la planeacion y diseno de establos de ordeno inteligentes, teniendo como compromiso proveer a nuestros clientes del equipo de la mejor calidad. Nos destaca nuestro excelente servicio y el uso de la tecnologia mas avanzada para optimizar recursos y tiempo, manteniendo sus instalaciones trabajando adecuadamente para la explotacion lechera. ""Tecnologia y planeacion inteligente."""
Rincon Agricola Moderno S.A de C.V.,Agricultura / Pesca / Ganaderia,Oaxaca,
Riegos Agricolas,Agricultura / Pesca / Ganaderia,Estado de Mexico,Construccion de Invernaderos
Sistemas Sustentables de Calidad S.C.,Agricultura / Pesca / Ganaderia,"Leon, Guanajuato",Financiamiento a la agricultura.
Agrupacion de Productores Agricolas de las Californias AC,Agricultura / Pesca / Ganaderia,"Tijuana, Baja California",
Enza Zaden Mexico SA de CV,Agricultura / Pesca / Ganaderia,Sinaloa,ENZA ZADEN MEXICO SA DE CV somos una empresa dediacada a la comercializacion y venta de semillas de hortalizas.
Rancho la Bendicion,Agricultura / Pesca / Ganaderia,"Carmen, Campeche",Busco ingeniero agronomo para trabajar en rancho con conocimiento de hidroponia ( se apoya con cursos ) Ranchos en la zona de campeche uno ganadero otro siembra mi correo es *****@hotmail.com por favor manda curriculum y numero de cel para llamarte
Alimentos Certificados de Puebla S.A. de C.V.,Agricultura / Pesca / Ganaderia,Puebla,Empresa lider en el ramo de procesamiento de productos carnicos.
Toromex,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,A nada
Ganadera Gilio del Norte S.A de C.V,Agricultura / Pesca / Ganaderia,"Chihuahua, Chihuahua",Empresa firmemente arraigada en el sector agropecuario con fuerte posicion comercial en la modernizacion de campos fruticolas con maquinaria innovadora.Somos bastion en la distribucion de maquinaria Massey Ferguson en el Estado de Chihuahua.
Avicola Ganadera del Valle de Texcoco,Agricultura / Pesca / Ganaderia,Estado de Mexico,"Avicola Ganadera del Valle de Mexico, somos una empresa dedicada a la Avicultura, Ganaderia y Transporte"
Safag SA de CV,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,"La empresa se dedica a la produccion, compra y venta de productos hortofruticolas para grandes distribuidores y publico en general."
"Grupo Agroquimico Gaisa, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF",Empresa fabricante de quimicos para la Agricultura
Especias de Amacuzac SPR de RL,Agricultura / Pesca / Ganaderia,"Amacuzac, Morelos",Empresa del ramo agricola dedicados a la produccion de hierbas aromaticas.
C.M. Klein,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",
Riegos e Invernaderos Agricolas,Agricultura / Pesca / Ganaderia,Estado de Mexico,Somos una empresa que se dedica a la construccion de riegos e invernaderos.
Asociasion de Apoyo a la Union Local de Productores de Cana,Agricultura / Pesca / Ganaderia,Morelos,
Procesadora de Productos Carnicos del Noreste,Agricultura / Pesca / Ganaderia,Nuevo Leon,"PCN fue fundada en el ano 2003 en el area consolidada de Colombia, Nuevo Leon a 2 Km. del Puente Internacional y a 30 Km. de la ciudad de Laredo en el estado de Texas. Nos hemos consolidado como una empresa lider en el procesamiento de carnicos gracias al reconocimiento de la calidad de nuestros productos y servicios. Nuestra principal actividad es la importacion de carnicos y su procesamiento para darle valor agregado. Nuestros procesos son efectuados bajo las mas estrictas normas y certificaciones nacionales e internacionales."
Partes y Componentes Para Riego S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato",
Grupo Mezfer,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato","Somos un grupo de empresas cien por ciento mexicanas cuya labor es incrementar la produccion y calidad de alimentos en Mexico y el mundo, mediante la fabricacion y distribucion de insumos agricolas de excelencia."
Distribuidora de Productos Alimenticios SA de CV,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",
"Granja Camaronicola Gloria, S.A. DE C.V.",Agricultura / Pesca / Ganaderia,"Tepic, Nayarit","Empresa dedicada a la acuacultura, su produccion, comercializacion y distribucion de camaron blanco"
Agroindustrias del Pacifico sa de cv,Agricultura / Pesca / Ganaderia,Sinaloa,
Leyton Green House and Supply S de RL de CV,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato","Compania proveedora de insumos para agricultura tecnificada, control biologico, plasticultura,invernaderos y sistemas de riego"
Grupo empresarial,Agricultura / Pesca / Ganaderia,"Tehuacan, Puebla",Importante Grupo Empresarial todo contacto debera hacerse por correo electronico. No se toman llamadas telefonicas.
Grodan,Agricultura / Pesca / Ganaderia,Queretaro,
Grupo glh del pacifico,Agricultura / Pesca / Ganaderia,Sinaloa,"Empresa dedicada a la produccion, comercializacion de productos del campo, asi como cultivos de granos y legumbres. Empresa con mas de 20 anos en el ramo, buscando siempre la calidad de sus productos y la satisfaccion de sus clientes y mercados."
Grupo Citrofrut SA de CV,Agricultura / Pesca / Ganaderia,"Monterrey, Nuevo Leon",Empresa dedicada a la venta de concentrado de fruta para la industria
"Grupo Bioprocesos Organicos, .S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Jesus Maria, Aguascalientes","Grupo de Empresas dedicadas a varias ramas (Agricultura, Produccion de Alimentos, Ventas de Equipos Laser, etc.)"
Semilleros Indalomex,Agricultura / Pesca / Ganaderia,Sonora,"Somos una empresa que se dedica al cultivo de plantulas francas e injertadas de calidad a traves de la siembra tecnificada, con la finalidad de elevar la calidad de fruto e inocuidad de los productos."
Vivero Los Cabos,Agricultura / Pesca / Ganaderia,Baja California Sur,Empresa dedicada al landscaping y mantenimiento de jardineria.
Agrupacion Secat Mexicana sa,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF",
Semillas Correa Mexicana SA DE CV,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato",
Selermar sa de cv,Agricultura / Pesca / Ganaderia,"Lerma, Estado de Mexico","coinciden IP con otra empresa--> usuario ""semax"" --------------------------------------------------------------------- Compra venta de mariscos y pescados, frescos, congelados, y enlatados, captura y comercializacion, exportacion e importacion. Ejemplo en frescos congelados: callo mano de leon, callo catarina, langosta en sus diferentes presentaciones, filetes de pescado y tiburones, secos salados y enlatados, almejas, calamar, abulon, pulpo, caracol tipo abulon"
Rancho San Francisco,Agricultura / Pesca / Ganaderia,"Amealco de Bonfil, Queretaro",Rancho dedicado a la produccion y venta de leche.
San Martin Grupo Funerario,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","San Martin grupo funerario, brinda servicios funerarios que son un tributo a la vida del ser querido que partio, ya sea en sus funerarias o parques funerales, asi mismo, la tranquilidad de tomar con prevision decisiones economicas que son de gran ayuda para la familia al momento de despedir a un ser querido."
San Tadeo y Socios S.P.R. de R.L.,Agricultura / Pesca / Ganaderia,"Uruapan, Michoacan",Empresa dedicada a la clasificacion y empaque de aguacate en fresco variedad Hass de exportacion
Ex-hacienda Santa Ines,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",Rancho dedicado a la produccion de pasturas y cria de ganado Holstein.
Sootecsa S.A. de C.V,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",
Soluciones Ambientales A.C..,Agricultura / Pesca / Ganaderia,"Minatitlan, Veracruz",Empresa dedicada a la preservacion de la flora y fauna mediante la implementacion de tecnicas de bioremediacion y consultoria ambiental.
Agro Tractores e Implementos de Oaxaca,Agricultura / Pesca / Ganaderia,Oaxaca,Empresa Oaxaquena dedicada a la comercializacion de Maquinaria Agricola.
Euro Novedades Agricolas SA de CV,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","Proporciona productos y servicios agricolas, mediante la implantacion de tecnologia de punta en todo el proceso de produccion."
Rancho San Isidro SPR de RL,Agricultura / Pesca / Ganaderia,Guanajuato,Empresa en el ramo agricola
Alfonso,Agricultura / Pesca / Ganaderia,Tabasco,Comercializadora de productos
Serviopera S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco",
Grupo Biotecap SA de CV,Agricultura / Pesca / Ganaderia,Estado de Mexico,
Proveedora de Servicios,Agricultura / Pesca / Ganaderia,"Jacona, Michoacan",
GLM Projects and Business Pacific SA de cV,Agricultura / Pesca / Ganaderia,"Navojoa, Sonora","Corporativo empresarial, dedicada a la control y gestion de 10 sucursales distribuidas en todo el territorio nacional, siendo nuestra actividad principal la venta y distribucion de la tecnologia agricola organica."
GLM Projects and Business Pacific SA de CV,Agricultura / Pesca / Ganaderia,"Navojoa, Sonora",Corporativo
G Fairy Vegetables,Agricultura / Pesca / Ganaderia,"Comonfort, Guanajuato",Empresa dedicada a la siembra y cultivo de vegetales
Proyecto Genesis Agricultura Integral S.P.R. de R.L.,Agricultura / Pesca / Ganaderia,Tabasco,"Somos una Sociedad de Produccion Rural, integrada por 25 familias, dedicados a la produccion de alimentos organicos. Desde el ano 2000 contamos con el CERTIFICADO INTERNACIONAL otorgado por BIOAGRICERT como la ""Primera Granja Organica Integral de Latino America"" Cuidamos el medio ambiente, la salud de los consumidores, de nuestras parcelas y productores. Estamos establecidos en el estado de Tabasco desde 1991. Producimos mas de 150 alimentos, todos certificados como ""organicos"" Estamos interesados en: * Arraigar a nuestra gente a su tierra * Rescatar cultura y tradiciones"
Gestiriego Mexico SA de CV,Agricultura / Pesca / Ganaderia,Queretaro,
Gobierno del Estado de Morelos,Agricultura / Pesca / Ganaderia,"Cuernavaca, Morelos",
Genetica Premium Semillas S de RL de CV,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",Genetica Premium Semillas es una empresa que produce y acondiciona semilla de calidad Premium.
Incubadora Empresarial Tollan,Agricultura / Pesca / Ganaderia,"Tula de Allende, Hidalgo","Esta es una empresa dedicada a la formulacion de proyectos en el ramo agropecuario, gestoria gubernamental y asesoria legal en materia del campo. Es una Incubadora reconocida por el Gobierno Federal (Secretaria de Economia y Fundacion e.)"
Asociacion Ganadera Local Gral. del Mpio. de Ahome Zona Norte,Agricultura / Pesca / Ganaderia,Sinaloa,"Es una Asociacion para los ganaderos, cuenta con una farmacia veterinaria."
Bioinvert,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,"Empresa dedicada a la investigacion biomedica y comercializadora de insumos de bioterio, asesorias tecnicas y cientificas, eventos cientificos, animales de laboratorio, etc."
Riegos y Tecnicos,Agricultura / Pesca / Ganaderia,Queretaro,Nos dedicamos a todo la relacionado de la optimizacion del agua con los diferentes tipos de productos que estamos introduciendo en el mercado.
Pinos con Raiz A.C.,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF","Empresa dedicada al cuidado del medio ambiente mediante la renta de arboles de navidad vivos y su posterior reforestacion, evitando asi la tala de arboles."
Go Green LD,Agricultura / Pesca / Ganaderia,"Tijuana, Baja California","Consultoria y asesoria a productores, asi como empresas relacionadas con la agricultura y ganaderia, asi com ventas de productos relacionados a a ambas actividades"
Granjas Roxana SA de CV,Agricultura / Pesca / Ganaderia,"Cuautitlan Izcalli, Estado de Mexico",
Empacadora y Obrador Rancho Viejo,Agricultura / Pesca / Ganaderia,"Ezequiel Montes, Queretaro",
Rastro Las Canas S.A. de C.V.,Agricultura / Pesca / Ganaderia,Nuevo Leon,Comercializacion de Ganado
Grupo Agricola El Palenque SA De CV,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco",Empresa dedicada a la exportacion de mango fresco y agricultura
XO de Chihuahua S.A. de C.V.,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,Empresa nortena de amplio crecimiento en la region del centro del pais. Ofrece oportunidades a personas con habilidades sobre la carne de res y cerdo.
"Rali Agropecuaria, S. DE R.L. DE C.V.",Agricultura / Pesca / Ganaderia,"Tlahuac, Ciudad de Mexico DF","Somos una empresa comercializadora de fertilizantes foliares. Iniciamos operaciones el ano 2005, nuestro mercado actual el el centro del pais. Nuestro lema ""Colaborando con la nutricion, para cosechar calidad"""
Rancho el soyate S de PR de RL,Agricultura / Pesca / Ganaderia,Guanajuato,
Colima Tropicals,Agricultura / Pesca / Ganaderia,"Guadalupe, Nuevo Leon","Colima Tropicals es una empresa joven a nivel nacional, nuestra base de operaciones se encuentra en una pequena ciudad agricola, donde nos dedicamos a la produccion de la papaya."
Hongos Leben SA de C.V,Agricultura / Pesca / Ganaderia,"Capulhuac, Estado de Mexico","Constituida el 8 de marzo de 1975, somos una empresa dedicada a la produccion de diferentes variedades de hongos comestibles. Actualmente somos lideres en produccion de Setas a nivel nacional. El exito de nuestra empresa se debe a la aplicacion de tecnologias desarrolladas por nosotros mismos a traves de los anos; asi como la experiencia y tradicion que existe en nuestra compania. En nuestros procesos de produccion utilizamos minuciosos controles que dan como resultado productos de la mas alta calidad."
Agroindustria Alternativa del Sureste SPR de RL de CV,Agricultura / Pesca / Ganaderia,Yucatan,"Agroindustria Alternativa emprende el proyecto de produccion de Biocombustibles, un sustituto del petroleo, a traves de la siembra de la jatropha."
MT01,Agricultura / Pesca / Ganaderia,Chiapas,"somos una empresa chiapaneca, fundada por productores agropecuarios con el objetivo de exportar prod. agropecuarios con la norma BIO."
Grupo Porcicola Mexicano,Agricultura / Pesca / Ganaderia,"Merida, Yucatan","Giro de la empresa: Cria, engorda, proceso y comercializacion de la carne de cerdo."
Praderas Huastecas S.P.R. de R.L.,Agricultura / Pesca / Ganaderia,San Luis Potosi,Procesadora y Empacadora de Carne de Bovino.
King Seed y Cia SA de CV,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Empresa dedicada a la comercializacion y distribucion de semillas para siembra de hortalizas, forrajes, maices y pastos en toda la Republica Mexicana."
Koppert Mexico,Agricultura / Pesca / Ganaderia,"El Marques, Queretaro","Koppert es lider del mercado internacional en el campo de la proteccion biologica del cultivo y la polinizacion natural. Koppert disfruta de una reputacion internacional por su fiabilidad, innovacion y flexibilidad. Koppert Mexico provee soluciones para la polinizacion natural y el control biologico de plagas para la agricultura mexicana."
Representaciones agricolas internacionales,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","Empresa dedicada a la venta de refacciones, maquinaria y equipo agricola."
GNO Laboratorios SC,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora",Laboratorio dedicado al giro zoosanitario y de servicios
Reclutamiento Guadalajra,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",Empresa mexicana dedicada a la COMPRA VENTA de fertilizantes Agricolas
Real De 14 Hermanos,Agricultura / Pesca / Ganaderia,Guanajuato,"Somos una empresa dedicada al campo y ganado, generando practicas responsables y actuales, estamos laborando desdel 2009 establesidos en el bajio."
Reciladora Campo Limpio,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Recicladora Campo Limpio, es una empresa dedicada al reciclado de plasticos agroindustriales, con el fin de la produccion de deferentes productos."
Hugo Vazquez,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato","Empresa dedicada al beneficio, venta de semilla"
Programusic,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",
Instituto Nacional de Investigaciones Agricolas Forestales y,Agricultura / Pesca / Ganaderia,"Pachuca de Soto, Hidalgo",Instituto dedicado a la Investigacion Agricola Forestal y Pecuaria
Refix Commodities,Agricultura / Pesca / Ganaderia,"Alvaro Obregon, Ciudad de Mexico DF","Somos un grupo de voluntarios que busca promover el desarrollo de las ""Tecnolatinas"", empresas de tecnologia en Latinoamerica y su ecosistema. Creemos que la revolucion tecnologica recien ha comenzado, que desarrollara oportunidades masivas para la generacion de valor y que Latinoamerica tiene todos los ingredientes para ser parte de la misma. Tambien creemos que nuestros entrepreneurs necesitan mayor soporte y vision y por eso nuestra mision es proveerles de todas las herramientas necesarias."
Frescos del Valle,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato",Realizamos la exportacion directa de todos los productos de hortaliza que resulten de facil comercializacion incrementando las opciones para los productores agricolas. Objetivos:Ser una fuente de trabajo que permita a sus trabajadores encontrar una oportunidad de llevar el sustento a sus familias.
Carnes Valmo de Sonora sa de cv,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","*** Trabajo para casa, denunciada por el usuario ""***********@hotmail.com"" El dominio del registro no funciona y no lo tiene en las ofertas... *** Congelacion y empacado de carne fresca."
"Carnes Carranza, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","Somos una empresa Comprometida con la calidad y la higiene en los Procesos de Productos de la carne, Manteniendo siempre altos niveles de calidad en nuestros Productos."
CM Servicios Empresariales,Agricultura / Pesca / Ganaderia,"Leon, Guanajuato",
Champinones Monte Alban,Agricultura / Pesca / Ganaderia,"Pachuca de Soto, Hidalgo",En Champinones Monte Alban somos una empresa joven dedicada al cultivo y comercializacion del Champinon comestible Agaricus bisporus. Vendemos este producto en la Ciudad de Pachuca y el Estado de Mexico
Laboratorios Cifer s.a de c.v,Agricultura / Pesca / Ganaderia,Queretaro,
Puros don remo,Agricultura / Pesca / Ganaderia,Tabasco,
Corallium SA de CV,Agricultura / Pesca / Ganaderia,"Emiliano Zapata, Veracruz",
Cooperativa Agropecuaria y Forestal Chapingo S.C de R.L,Agricultura / Pesca / Ganaderia,"Texcoco, Estado de Mexico",
Comercial Ganadera de Queretaro,Agricultura / Pesca / Ganaderia,Queretaro,
Invernaderos cosecha,Agricultura / Pesca / Ganaderia,"Acatlan, Hidalgo",Invernaderos cosecha es una empresa que se dedica a la construccion y/o mantenimiento de invernaderos.
Agrupacion de Productores Agricolas de las Californias AC,Agricultura / Pesca / Ganaderia,"Tijuana, Baja California",
Enza Zaden Mexico SA de CV,Agricultura / Pesca / Ganaderia,Sinaloa,ENZA ZADEN MEXICO SA DE CV somos una empresa dediacada a la comercializacion y venta de semillas de hortalizas.
Rancho la Bendicion,Agricultura / Pesca / Ganaderia,"Carmen, Campeche",Busco ingeniero agronomo para trabajar en rancho con conocimiento de hidroponia ( se apoya con cursos ) Ranchos en la zona de campeche uno ganadero otro siembra mi correo es *****@hotmail.com por favor manda curriculum y numero de cel para llamarte
Alimentos Certificados de Puebla S.A. de C.V.,Agricultura / Pesca / Ganaderia,Puebla,
Toromex,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,A nada
