Empresa,Area,Ubicacion,Descripcion
AGRICOLA,Agricultura / Pesca / Ganaderia,"Mostazal, Libertador B. O Higgins","EMPRESA DEL RUBRO AGRICOLA, FORESTAL, GANADERO, FRUTICOLA CON GRAN INSERCION EN EL MERCADO CHILENO Y EXTRANJERO, SERVICIOS ADMINISTRATIVOS, Y GRAN CRECIMIENTO"
Daniel Aris Lucero,Agricultura / Pesca / Ganaderia,"Hijuelas, Valparaiso","Empresa Avicola de production de huevos. Ubicado en V Region, Panamericana Norte Km.100, Hijuelas. Con Area de administracion, produccion y reparto. Avicola El Pedregal."
FRIGORIFICO EXPORTACION,Agricultura / Pesca / Ganaderia,"Rengo, Libertador B. O Higgins","PACKING FRIGORIFICO EXPORTACION, DEDICADA AL EMBALAJE DE FRUTA FRESCA, ALMACENAJE, FUMIGACION Y DESPACHO, ORIENTADA A DISTINTOS MERCADOS Y CLIENTES. UBICADA EN LA SEXTA REGION."
FUENCAMPO CHILE S.A.,Agricultura / Pesca / Ganaderia,"Requinoa, Libertador B. O Higgins","Fuencampo Chile, exportadora de cebolla dulce al mercado europeo, esta en Chile hace siete anos en el rubro agricola innovando y mejorando sus tecnicas de siembra y plantacion de cebolla para hacer contraestacion con su casa matriz en Espana y comercializar la cebolla todo el ano en Europa."
AGRICOLA HUERTOS LA CAMPINA LTDA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Empresa de Agricultura situada en el Fundo la Campina, Camino Mallarauco 100, penaflor pelvin, la cual destina todo sus productos a la exportacion de los mismos."
Produce Inspectors of America,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","PRODUCE INSPECTORS OF AMERICA (PIA) ES UNA EMPRESA QUE SE DEDICA A LA PRESTACION DE SERVICIOS DE INSPECCION DE PRODUCTOS PERECIBLES, TENIENDO COMO OBJETIVOS PRINCIPALES: LA SATISFACCION DE SUS CLIENTES Y LA PROTECCION DE LA SEGURIDAD Y SALUD OCUPACIONAL DE SUS TRABAJADORES."
Agricola y Forestal Dona Isidora,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio","Sociedad Agricola y Forestal Dona Isidora, es una empresa dedicada a la prestacion de servicios forestales, especializandose en Cosecha Forestal, cuyo objetivo es aportar todo el conocimiento y experiencia para el optimo aprovechamiento de los recursos de sus clientes, utilizando la mejor tecnologia y el personal mas calificado, lo que repercute de forma directa, positiva y rentable en el precio del producto final."
SB BERRIES S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","Empresa exportadora de fruta ubicada en ciudad empresarial de la comuna de Huechuraba, con procesos desde Ovalle hasta Osorno. Trabaja la exportacion de arandanos."
SCF Ingenieria Ltda.,Agricultura / Pesca / Ganaderia,"Chillan, Biobio","Empresa de Asesoria agricola en las areas de evaluacion de Suelos, Disenos y re disenos de sistemas de Riego y Drenaje, enfocada a atender segmento de inversionistas en el sector agricola."
viveros ubuntu chile Ltda,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio",SOMOS una Empresa de Caracter Social contamos con un equipo multidisciplinario de profesionales
Syngenta,Agricultura / Pesca / Ganaderia,"Santiago - Pudahuel, R.Metropolitana","Estamos comprometidos con el desarrollo de soluciones integrales e innovadoras para los agricultores del pais. Contamos con mas de doscientos empleados y oficinas a lo largo de todo Chile, quienes trabajan con los mas altos estandares medioambientales, de salud y seguridad."
Inversiones Miramar Ltda,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana",Inversiones Miramar es una sociedad de caracter familiar que se dedica entre otros rubros a explotar unos campos ubicados en San Fernando y por otra parte a la acuicultura.
SUCLAG,Agricultura / Pesca / Ganaderia,"Tiltil, R.Metropolitana","Empresa del area agricola ubicada en la comuna de Til-Til, region metropolitana, esta se dedicada al cultivo y exportacion de uva de mesa, ciruelas, nueces y granadas."
Empresas Altamira Ltda,Agricultura / Pesca / Ganaderia,"Molina, Maule","Empresa Agricola del la septima region, provincia de Curico dedicada al rubro agricola y vitivinicola con presencia en las comunas de Sagrada Familia y Molina"
Sociedad Agricola Los Cinco Valles SA,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana",Empresa del sector agropecuario orientada al desarrollo de la agricultura familiar campesina en la provincia de Melipilla. Nuestros socios son pequenos agricultores.
SERVICIOS METROPOLITANOS SPA,Agricultura / Pesca / Ganaderia,"Santiago - Nunoa, R.Metropolitana",EMPRESA DE SERVICIOS METROPOLITANOS SPA NECESITA CONTRATAR A DOS (2) INGENIEROS EN AGRONOMOS O FORESTAL PARA CONTRATO DE ARBOLADO URBANO DENTRO DE LA CIUDAD DE SANTIAGO
Cooprinsem,Agricultura / Pesca / Ganaderia,"Osorno, Los Lagos",Cooperativa del sector agricola y ganadera.
Sociedad Pesquera Orion Limitada,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio","Importante Empresa del rubro Pesquero en la zona Sur, productora Pesquera"
VITIVINICOLA TEILLERY,Agricultura / Pesca / Ganaderia,"Penaflor, R.Metropolitana","AGRICULTOR DE UVAS Y CEREZAS, VENTA DE VINOS, ARRIENDO DE MAQUINARIA"
EMPRESA AGRICOLA,Agricultura / Pesca / Ganaderia,"San Antonio, Valparaiso","Importante empresa dedicada fuertemente a la industria vitivinicola presente en los principales valles vitivinicolas de Chile, para su vinedo ubicado en San Antonio, V Region.,"
TUNICHE FRUITS,Agricultura / Pesca / Ganaderia,"Graneros, Libertador B. O Higgins","Tuniche Fruits se fundo el ano 2001. Su principal foco ha sido mantener un estrecho contacto con los consumidores finales en los principales mercados internacionales, entender sus gustos y necesidades y en forma consistente hacerles llegar fruta fresca con el mejor sabor desde los campos de Tuniche."
francisco cabello,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","Reclutamiento General, para empresas dedicadas a la agricultura y servicio personal de temporada para labores de agricultura en general, como otros varios.."
Los Colonos del Norte,Agricultura / Pesca / Ganaderia,"Santiago - Nunoa, R.Metropolitana","Los Colonos del Norte es una empresa nacional con mas de 12 anos en el mercado, orientada a la produccion y comercializacion de productos carnicos para el abastecimiento del canal HORECA."
CARNES NUBLE S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Estacion Central, R.Metropolitana",Carnes Nuble S.A es una empresa productora y elaboradora de productos carnicos con mas de 40 anos de trayectoria en el mercado. Durante todo este tiempo se ha caracterizado por la busqueda permanente de modelos de negocios que permitan un crecimiento sostenido y la competitividad de la empresa.
Rucaray S.A.,Agricultura / Pesca / Ganaderia,"Valdivia, Los Rios",
AGROINDUSTRIAL OVO TRADING LTDA.,Agricultura / Pesca / Ganaderia,"Santiago - Estacion Central, R.Metropolitana","ue la empresa que representan se dedica a la Elaboracion y Comercializacion de alimentos para animales y que con tal proposito adquiere a la empresa argentina Tacancha S.A. un subproducto vegetal en formato de pellet, que consiste en un suplemento alimenticio concentrado constituido por una pre-mezcla de soja y maiz molido, que se obtiene mediante proceso de extrusion y prensado por metodos mecanicos"
Semilleria Brisol,Agricultura / Pesca / Ganaderia,"Santiago - Recoleta, R.Metropolitana","Empresa con mas de 20 anos de trayectoria especializada en la comercializacion y asesoria de insumos agricolas, jardineria y sanidad ambiental. brindamos un servicio personalizado, cercano y de calidad, ayudando a impulsar el crecimiento de cada uno de nuestros clientes."
Vina Chocalan,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana",Vina Chocalan - Chile.
AGRICOLA ALFA,Agricultura / Pesca / Ganaderia,"Mostazal, Libertador B. O Higgins","EMPRESA AGRICOLA EN CRECIMIENTO, EXCELENTE EQUIPO DE TRABAJO"
Izamar Limitada,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Marcela Zabala EIRL,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Ariztia,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana",---
Surpacifica s.a,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
.Sunbelle Berries S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Patagonia Adventures LTDA,Agricultura / Pesca / Ganaderia,Los Lagos,---
Seding,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Vtp,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Salones de belleza Woman's,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Vina Chinigue S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Industrial Lo Valledor AASA S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Valle verde,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Lican Ray Export,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Primuslabs.Com Chile,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Cordillera Turf,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Soc.del Canal de Maipo,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Soc. Anonima Vina Santa Rita,Agricultura / Pesca / Ganaderia,"Requinoa, Libertador B. O Higgins",---
Agricola San Clemente Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Aesseal Chile SA,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Safe Cargo Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Inversiones Famarza ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sociedad Agricola San Francisco,Agricultura / Pesca / Ganaderia,"Parral, Maule",---
3 Volcanes ltda,Agricultura / Pesca / Ganaderia,Maule,---
Orizon S.A.,Agricultura / Pesca / Ganaderia,"Coronel, Biobio",---
Vina Santa Raquel,Agricultura / Pesca / Ganaderia,"Linares, Maule",---
Pacific Nut Company Chile,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Explorasub,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Agricola Los Mayos Ltda,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Ponce y cia ltda,Agricultura / Pesca / Ganaderia,"Codegua, Libertador B. O Higgins",---
Gesex,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana",---
Ganadera Abaroa SA,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Las brujas de talagante,Agricultura / Pesca / Ganaderia,"Talagante, R.Metropolitana",---
Exportadora Quintay SA,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Faenadora Valle Grande S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
CTS Group,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Gecer Chile Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sociedad Agricola Tres Regina LTDA.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins",---
Agro-Galvez,Agricultura / Pesca / Ganaderia,Valparaiso,---
Carnes Rojas,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola igso,Agricultura / Pesca / Ganaderia,"San Clemente, Maule",---
Grupo Iqsa,Agricultura / Pesca / Ganaderia,"Temuco, Araucania",---
Agricola Barros Negros Ltda.,Agricultura / Pesca / Ganaderia,Maule,---
Invertec Pesquera Mar de Chiloe,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Gestion Bogaris Chile Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Avicola El Peumo,Agricultura / Pesca / Ganaderia,Biobio,---
Maritima Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Hugo Gomez Y Cia Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Procesadora de Alimentos MOLO BLANCO LTDA.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Monteverde SA,Agricultura / Pesca / Ganaderia,Biobio,---
Soc. Viveristica Tiempo Nuevo ltda.,Agricultura / Pesca / Ganaderia,"San Fernando, Libertador B. O Higgins",---
Mollusca S.A.,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Kempen y Campos Ltda,Agricultura / Pesca / Ganaderia,Valparaiso,---
Vina Dos Andes S.A.,Agricultura / Pesca / Ganaderia,Biobio,---
Comercial Rio Blanco,Agricultura / Pesca / Ganaderia,"Graneros, Libertador B. O Higgins",---
Koppert Chile S.A.,Agricultura / Pesca / Ganaderia,"Quillota, Valparaiso",---
Fruticola San Alberto,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
FRAMEN Agricola,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Inversiones Famarza ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sociedad Agricola San Francisco,Agricultura / Pesca / Ganaderia,"Parral, Maule",---
3 Volcanes ltda,Agricultura / Pesca / Ganaderia,Maule,---
Orizon S.A.,Agricultura / Pesca / Ganaderia,"Coronel, Biobio",---
Vina Santa Raquel,Agricultura / Pesca / Ganaderia,"Linares, Maule",---
Maritima Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Hugo Gomez Y Cia Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Procesadora de Alimentos MOLO BLANCO LTDA.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Monteverde SA,Agricultura / Pesca / Ganaderia,Biobio,---
Soc. Viveristica Tiempo Nuevo ltda.,Agricultura / Pesca / Ganaderia,"San Fernando, Libertador B. O Higgins",---
Mollusca S.A.,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Kempen y Campos Ltda,Agricultura / Pesca / Ganaderia,Valparaiso,---
Vina Dos Andes S.A.,Agricultura / Pesca / Ganaderia,Biobio,---
Comercial Rio Blanco,Agricultura / Pesca / Ganaderia,"Graneros, Libertador B. O Higgins",---
Koppert Chile S.A.,Agricultura / Pesca / Ganaderia,"Quillota, Valparaiso",---
Fruticola San Alberto,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
FRAMEN Agricola,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Frigorifico del Limari SA,Agricultura / Pesca / Ganaderia,Coquimbo,---
Agricola El Farol Ltda,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Vina Errazuriz S. A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Comercial y Agricola Agromonte Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agrosystems S.A.,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",---
Agricola Green Seed,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Servicios Agricolas C&C Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Distribuidora Aguazul Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Vtp,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Salones de belleza Woman's,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Vina Chinigue S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Industrial Lo Valledor AASA S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Valle verde,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Lican Ray Export,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Primuslabs.Com Chile,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Cordillera Turf,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Pacific Nut Company Chile,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Explorasub,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Agricola Los Mayos Ltda,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Ponce y cia ltda,Agricultura / Pesca / Ganaderia,"Codegua, Libertador B. O Higgins",---
Fundo San Francisco,Agricultura / Pesca / Ganaderia,Valparaiso,---
Agricola Industrial El Boldo S.A:.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Edimburgo S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Santa Marta de Liray SA,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",---
Bio Bee Chile S.A.,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",---
Vina J.Bouchon S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Jose Mora Soto,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio",---
Agricola Usita,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Fruticola Zebra Ltda.,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo",---
Indufrut internacional Ltda.,Agricultura / Pesca / Ganaderia,Valparaiso,---
Netpack Center Ltda.,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio",---
Chile Andes Foods,Agricultura / Pesca / Ganaderia,"Talagante, R.Metropolitana",---
Contper E.I.R.L.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins",---
Curtidos Bas S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agrocontrol ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Fruticola San Andres Ltda,Agricultura / Pesca / Ganaderia,"Molina, Maule",---
Sergio Ruiz Tagle Humeres,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Mercofrut S.A.,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana",---
Fundo San Francisco,Agricultura / Pesca / Ganaderia,Valparaiso,---
Agricola Industrial El Boldo S.A:.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Edimburgo S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Empreser Ltda,Agricultura / Pesca / Ganaderia,Maule,---
Emac,Agricultura / Pesca / Ganaderia,"Copiapo, Atacama",---
Mar@dentro ltda,Agricultura / Pesca / Ganaderia,"Talagante, R.Metropolitana",---
Agro comercial Mapal,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Congelados Pacifico S.A.,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio",---
Fundo Los Negros,Agricultura / Pesca / Ganaderia,Los Lagos,---
Catania Chile,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Freshland,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Carnes Natales S.A.,Agricultura / Pesca / Ganaderia,Magallanes y Antartica Chilena,---
Agricola San jorge Limitada,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Carniceria,Agricultura / Pesca / Ganaderia,Valparaiso,---
Carnes Montes,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Bilca,Agricultura / Pesca / Ganaderia,"Molina, Maule",---
Agricola Santa Ofelia,Agricultura / Pesca / Ganaderia,"Las Cabras, Libertador B. O Higgins",---
Alimentos Congelados Pacifico s.a,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio",---
Exportadora Frugal,Agricultura / Pesca / Ganaderia,"Curico, Maule",---
Hidrotango Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Aquitania,Agricultura / Pesca / Ganaderia,"Casablanca, Valparaiso",---
Tattersall Agroinsumos,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Austral Seed Coating S.A.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins",---
Austral Trade - Riego Textil Exudante,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Maximo De La Fuente Reyes,Agricultura / Pesca / Ganaderia,Maule,---
Congelados Pacifico S.A.,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio",---
CLEMENTE,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","Importante empresa del rubro de hortalizas, dedicada al cultivo, cosecha, empaquetado y transporte de nuestros productos."
Agroline,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio","Agroline es una empresa contratista nueva en el area agricola, que tiene como objetivo realizar un trabajo eficaz en terreno, planificacion con estudio previo a la obra y ademas ofreciendo calidad en el servicio. Agroline brinda servicios como:"
Agricola Chamonate,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,"Agricola Chamonate es una empresa familiar cuya mision es ser una empresa lider en el desarrollo de productos de reconocida calidad, ejemplo de crecimiento e innovacion, orientada a construir relaciones de confianza con nuestros clientes, a traves de un equipo humano comprometido que entrega un servicio de excelencia, teniendo como referente una base valorica de origen familiar que ha trascendido a lo largo de su trayectoria."
Ecofos Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,Empresa lider en la comercializacion de fertilizantes para la agricultura convencional y/o organica.
Imaqsa,Agricultura / Pesca / Ganaderia,R.Metropolitana,Venta y servicio de productos para la agroindustria
Sociedad Agricola Convento Viejo Ltda.,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana",Nuestra empresa esta dedicada a la produccion de Uva de Mesa de Exportacion con muy buenos niveles de calidad y volumenes.
Soc. Agricola los Carrizos Ltda,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,"Empresa Agricola - Fruticola dedicada a la produccion, embalaje y exportacion de frutas fresca."
Comercial Maxagro S.A,Agricultura / Pesca / Ganaderia,"Pichidegua, Libertador B. O Higgins","Somos una empresa agro-industrial dedicada a la produccion y comercializacion de carne de cerdo y frutas de alta calidad, para el mercado nacional y extranjero. Contamos con tecnologia de estandares internacionales que nos ha permitido desarrollar nuestro negocio de forma sustentable, maximizando la rentabilidad y respetando el cuidado del medio-ambiente. Estamos apoyados por un equipo humano dedicado y comprometido, con el cual hemos logrado obtener una produccion segura y de primer nivel, para cumplir los compromisos con nuestros clientes."
Marcelino Zabala,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,Fundo Rinconada. Agricola de Frutales de San Vicente de TT. Con 25 anos en la zona. Exportacion. 250 hectareas.
Alberto Matthei e Hijos Ltda,Agricultura / Pesca / Ganaderia,"Alto Biobio, Biobio","Empresa Agricola, Lechera, Quesera y de Servicios Transitorios."
Carnes Los Linares E.I.R.L.,Agricultura / Pesca / Ganaderia,R.Metropolitana,Carniceria.
The Oakley Store,Agricultura / Pesca / Ganaderia,Antofagasta,Rango de accion: Ingenieria civil Agronomia Acuicultura y E-business
Fruticola Agrichile s.a.,Agricultura / Pesca / Ganaderia,Maule,Fruticola Exportadora de avellana europea
.Sociedad de Pescadores S.A.,Agricultura / Pesca / Ganaderia,"Algarrobo, Valparaiso","Como el nombre lo indica Pescadores S.A. es una empresa, que trabaja en conjunto con los pescadores artesanales de Chile, dedicada a la exportacion de productos frescos y congelados del mar, garantiza la enorme calidad de sus productos. Es necesario senalar que Pescadores S.A. cuenta con plantas autorizadas para exportar a todos los paises del mundo cumpliendo con todas las normas de calidad exigidas, tanto en la Comunidad Economica Europea, Estados Unidos, Brasil etc."
Sakata Seed Chile S.A.,Agricultura / Pesca / Ganaderia,"Nogales, Valparaiso",Empresa dedicada a la produccion de semillas de hortalizas y flores con 25 anos de presencia en Chile. Con producciones desde la 4ta. Region hasta la 8va. Region.
Mylpan,Agricultura / Pesca / Ganaderia,"Santiago - Cerrillos, R.Metropolitana","Empresa dedicada a la produccion de grasas, mantecas y cecinas."
Servimak SA,Agricultura / Pesca / Ganaderia,"San Clemente, Maule","Importante empresa del rubro de la mecanizacion Agricola, lider a nivel nacional."
Vina MontGras S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",Empresa Vitivinicola
ARESTI CHILE WINE S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Vitacura, R.Metropolitana",EMPRESA VITIVINICOLA
JIRO SEED SPA,Agricultura / Pesca / Ganaderia,"Nogales, Valparaiso",PRODUCCION DE SEMILLAS DE FLORES
COVICA,Agricultura / Pesca / Ganaderia,"Cauquenes, Maule","EMPRESA VITIVINICOLA,"
FULLPLAGAS,Agricultura / Pesca / Ganaderia,"Temuco, Araucania","Full Plagas, nacio el ano 2001, producto de la necesidad de clientes quienes buscaban un servicio de primera calidad, con personal tecnico altamente capacitado a un precio conveniente, logrando una solucion definitiva a sus problemas sanitarios producidos por vectores."
Aybar Alimentos Limitada,Agricultura / Pesca / Ganaderia,"Santiago - Cerrillos, R.Metropolitana","Somos una empresa familiar, productora con los mejores procesados de carnes porcionadas, para el mercado en general. Particularmente nos dedicamos a la produccion, distribucion y comercializacion de carnes procesadas porcionadas y congeladas, de vacuno, pollo o cerdo."
Aliagro,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",Veterinaria con 30 anos en el rubro.
Aqua Exportaciones,Agricultura / Pesca / Ganaderia,"Vina del Mar, Valparaiso",Aqua Exportaciones
Fumex ltda,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",
Agricola San Jose,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana",Empresa Agricola de la comuna de Paine dedicada a la produccion y exportacion de uva de mesa.
Silvateam,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Silvateam investiga, elabora y realiza productos empleados en el curtido de cueros de calidad superior, en enologia, en alimentacion animal y en diversas aplicaciones en la industria quimica, textil, petrolera y minera. Ademas, desde el 2001, Silvateam ha ingresado con exito en el sector de los ingredientes alimenticios: primero con la goma de tara, sucesivamente con las pectinas y mezclas de estabilizantes."
Exportadora Farmer's Friend S.A,Agricultura / Pesca / Ganaderia,"Linares, Maule","Fundada en 2010, Farmer's Friend S.A. es una empresa de exportacion formada por productores, con base en Linares, Chile."
Fruitservice limitada,Agricultura / Pesca / Ganaderia,"Chimbarongo, Libertador B. O Higgins",Empresa dedicada al rubro agricola y servicios de embalaje de Fruta y despacho SAG
PATAGONIA FOOD S.A,Agricultura / Pesca / Ganaderia,"Freire, Araucania",PATAGONIA FOOD S.A
AGRICOLA LA ISLITA,Agricultura / Pesca / Ganaderia,"Isla de Maipo, R.Metropolitana","Importante Empresa Agricola y Exportadora dedicada a la produccion de uva de mesa bajo los mas altos estandares de calidad, exportando a Europa, Asia y EEUU."
Luis Felipe Edwards Wines,Agricultura / Pesca / Ganaderia,"Nancagua, Libertador B. O Higgins",Compania vitivinicola de exportacion de vinos
La Paz,Agricultura / Pesca / Ganaderia,"Pirque, R.Metropolitana","Empresa dedicada a la produccion de nueces uvas viniferas, ganaderia y mantencion de jardines."
Vina San Pedro Tarapaca,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","VSPT Wine Group pertenece al Holding de empresas CCU. Es resultado de la fusion de Vina San Pedro y Vina Tarapaca realizada el ano 2008. Es la primera vina nacional en ventas de botellas finas en mercado domestico y, segunda, en exportaciones."
Agroils Chile S.A.,Agricultura / Pesca / Ganaderia,"Chillan, Biobio",Empresa dedicada a la sustentabilidad de productos (frutas organicas).
Frigobal,Agricultura / Pesca / Ganaderia,"Rio Bueno, Los Rios",Somos una planta Faenadora de bovinos ubicada en Rio Bueno. Nuestro rubro es prestar el servicio de faena de vacunos para grandes empresas y pequenos comerciantes de la zona.
Andes Food Spa,Agricultura / Pesca / Ganaderia,"Santiago - La Granja, R.Metropolitana",Comercializadora y Distribuidora de Productos del Mar
AGROSAT,Agricultura / Pesca / Ganaderia,"Santiago - Vitacura, R.Metropolitana","Compania dedicada a la creacion, desarrollo e implementacion de tecnologias de la informacion para el sector silvoagropecuario."
AGROSAT,Agricultura / Pesca / Ganaderia,"Santiago - Vitacura, R.Metropolitana","Compania dedicada a la creacion, desarrollo e implementacion de tecnologias de la informacion para el sector silvoagropecuario."
AGRICOLA LA ISLITA,Agricultura / Pesca / Ganaderia,"Isla de Maipo, R.Metropolitana","Importante Empresa Agricola y Exportadora dedicada a la produccion de uva de mesa bajo los mas altos estandares de calidad, exportando a Europa, Asia y EEUU."
Vivero Angostura Ltda,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana","Empresa dedicada a la produccion de plantas de nogal, con el fin de satisfacer las necesidades existentes"
Luis Felipe Edwards Wines,Agricultura / Pesca / Ganaderia,"Nancagua, Libertador B. O Higgins",Compania vitivinicola de exportacion de vinos
